"event_id","event_name","event_date","year"
"1","Kangaroo Hoppet"," 2001-08-25 42 km FT Women’s ranking","2001"
"2","Jizerská Padesatka"," 2002-01-13 50 km CT Women’s ranking","2002"
"4","Marcialonga"," 2002-01-27 60 km FT Women’s ranking","2002"
"6","Finlandia-hiihto"," 2002-02-23 44 km CT Women’s ranking","2002"
"7","Sapporo Int. Ski Marathon"," 2002-02-10 50 km FT Women’s ranking","2002"
"8","Gatineau Loppet"," 2002-02-17 48 km FT Women’s ranking","2002"
"9","Tartu Maraton"," 2002-02-10 42 km CT Women’s ranking","2002"
"10","La Transjurassienne"," 2002-02-17 54 km FT Women’s ranking","2002"
"11","American Birkebeiner"," 2002-02-23 46,7 km FT Women’s ranking","2002"
"12","Vasaloppet"," 2002-03-03 90 km CT Women’s ranking","2002"
"13","Engadin Skimarathon"," 2002-03-10 42 km FT Women’s ranking","2002"
"14","Birkebeinerrennet"," 2002-03-23 58 km CT Women’s ranking","2002"
"16","Jizerská Padesatka"," 2003-01-12 50 km CT Women’s ranking","2003"
"17","Dolomitenlauf"," 2003-01-19 42 km FT Women’s ranking","2003"
"18","Marcialonga"," 2003-01-26 60 km CT Women’s ranking","2003"
"19","König Ludwig Lauf"," 2003-02-02 49 km CT Women’s ranking","2003"
"20","Finlandia-hiihto"," 2003-02-22 60 km CT Women’s ranking","2003"
"21","Sapporo Int. Ski Marathon"," 2003-02-09 50 km FT Women’s ranking","2003"
"22","Gatineau Loppet"," 2003-02-16 50 km FT Women’s ranking","2003"
"23","La Transjurassienne"," 2003-02-16 76 km FT Women’s ranking","2003"
"24","American Birkebeiner"," 2003-02-22 51 km FT Women’s ranking","2003"
"25","Tartu Maraton"," 2003-02-09 63 km CT Women’s ranking","2003"
"26","Vasaloppet"," 2003-03-02 90 km CT Women’s ranking","2003"
"27","Engadin Skimarathon"," 2003-03-09 42 km FT Women’s ranking","2003"
"28","Birkebeinerrennet"," 2003-03-22 58 km CT Women’s ranking","2003"
"29","Kangaroo Hoppet Australian Birkebeiner","2001-08-25 21 km FT Women’s ranking","2001"
"30","Tartu Maraton Open Track","2002-02-03 47 km FT Women’s ranking","2002"
"31","Tartu Maraton"," 2002-02-10 29 km CT Women’s ranking","2002"
"32","Tartu Maraton Open Track","2002-02-03 16 km FT Women’s ranking","2002"
"33","Tartu Maraton"," 2001-02-25 63 km CT Women’s ranking","2001"
"34","Finlandia-hiihto"," 2000-02-26 53 km CT Women’s ranking","2000"
"36","Gatineau Loppet"," 2002-02-16 50 km CT Women’s ranking","2002"
"37","Vasaloppet Öppet Spår","2002-02-24 90 km CT Women’s ranking","2002"
"38","Vasaloppet Öppet Spår","2002-02-25 90 km CT Women’s ranking","2002"
"39","Jizerská Padesatka"," 2002-01-10 30 km FT Women’s ranking","2002"
"40","Jizerská Padesatka"," 2002-01-13 25 km CT Women’s ranking","2002"
"44","Marcialonga"," 2002-01-27 31 km FT Women’s ranking","2002"
"47","Finlandia-hiihto"," 2002-02-23 30 km CT Women’s ranking","2002"
"48","Sapporo Int. Ski Marathon"," 2002-02-10 25 km FT Women’s ranking","2002"
"49","Gatineau Loppet"," 2002-02-16 25 km CT Women’s ranking","2002"
"50","Gatineau Loppet"," 2002-02-17 25 km FT Women’s ranking","2002"
"51","La Transjurassienne La Mini-Trans","2002-02-16 25 km FT Women’s ranking","2002"
"52","La Transjurassienne Women’s Race","2002-02-17 39 km FT Women’s ranking","2002"
"54","American Birkebeiner Korteloppet","2002-02-23 23 km FT Women’s ranking","2002"
"55","Vasaloppet TjejVasan (competition class)","2002-02-23 30 km CT Women’s ranking","2002"
"56","Vasaloppet KortVasan","2002-02-22 30 km CT Women’s ranking","2002"
"57","Vasaloppet HalvVasan","2002-02-26 45 km CT Women’s ranking","2002"
"60","Jizerská Padesatka"," 2003-01-09 30 km FT Women’s ranking","2003"
"61","Jizerská Padesatka"," 2003-01-12 25 km CT Women’s ranking","2003"
"63","Dolomitenlauf Lienz-Lauf","2003-01-19 25 km FT Women’s ranking","2003"
"64","Marcialonga Lavazeloppet","2003-01-23 20 km CT Women’s ranking","2003"
"66","Marcialonga"," 2003-01-26 31 km CT Women’s ranking","2003"
"67","König Ludwig Lauf"," 2003-02-01 23 km FT Women’s ranking","2003"
"68","König Ludwig Lauf"," 2003-02-02 23 km CT Women’s ranking","2003"
"69","Tartu Maraton Open Track","2003-02-02 31 km FT Women’s ranking","2003"
"71","Tartu Maraton"," 2003-02-09 31 km CT Women’s ranking","2003"
"72","Sapporo Int. Ski Marathon"," 2003-02-09 25 km FT Women’s ranking","2003"
"73","La Transjurassienne La Mini Trans","2003-02-15 25 km FT Women’s ranking","2003"
"74","La Transjurassienne Women’s Race","2003-02-16 46 km FT Women’s ranking","2003"
"75","Gatineau Loppet"," 2003-02-16 25 km FT Women’s ranking","2003"
"76","Gatineau Loppet"," 2003-02-15 25 km CT Women’s ranking","2003"
"77","American Birkebeiner Korteloppet","2003-02-22 23 km FT Women’s ranking","2003"
"78","Finlandia-hiihto"," 2003-02-22 30 km CT Women’s ranking","2003"
"79","Vasaloppet TjejVasan (leisure class)","2003-02-22 30 km CT Women’s ranking","2003"
"80","Vasaloppet KortVasan","2003-02-21 30 km CT Women’s ranking","2003"
"82","Vasaloppet SkejtVasan","2003-02-28 30 km FT Women’s ranking","2003"
"83","König Ludwig Lauf"," 2003-02-01 49 km FT Women’s ranking","2003"
"84","Tartu Maraton Open Track","2003-02-02 63 km FT Women’s ranking","2003"
"86","Gatineau Loppet"," 2003-02-15 45 km CT Women’s ranking","2003"
"87","Vasaloppet Öppet Spår","2003-02-23 90 km CT Women’s ranking","2003"
"88","Dolomitenlauf"," 2001-01-21 50 km FT Women’s ranking","2001"
"89","Dolomitenlauf Dolomiten-Classic-Race","2001-01-20 30 km CT Women’s ranking","2001"
"90","Dolomitenlauf Lienz-Lauf","2001-01-21 25 km FT Women’s ranking","2001"
"91","Kangaroo Hoppet"," 2000-08-26 42 km FT Women’s ranking","2000"
"92","Kangaroo Hoppet Australian Birkebeiner","2000-08-26 21 km FT Women’s ranking","2000"
"93","American Birkebeiner"," 2001-02-24 51 km FT Women’s ranking","2001"
"94","American Birkebeiner Korteloppet","2001-02-24 23 km FT Women’s ranking","2001"
"96","Birkebeinerrennet"," 2001-03-17 58 km CT Women’s ranking","2001"
"147","Vasaloppet Öppet Spår","2003-02-24 90 km CT Women’s ranking","2003"
"148","Vasaloppet HalvVasan","2003-02-25 45 km CT Women’s ranking","2003"
"149","Kangaroo Hoppet"," 2003-08-30 21 km FT Women’s ranking","2003"
"150","Jizerská Padesatka"," 2004-01-11 50 km CT Women’s ranking","2004"
"151","Dolomitenlauf"," 2004-01-18 50 km FT Women’s ranking","2004"
"152","Marcialonga"," 2004-01-25 70 km CT Women’s ranking","2004"
"153","König Ludwig Lauf"," 2004-01-31 50 km FT Women’s ranking","2004"
"154","König Ludwig Lauf"," 2004-02-01 50 km CT Women’s ranking","2004"
"155","Tartu Maraton Open Track","2004-02-01 63 km FT Women’s ranking","2004"
"157","Sapporo Int. Ski Marathon"," 2004-02-08 50 km FT Women’s ranking","2004"
"158","Gatineau Loppet"," 2004-02-14 53 km CT Women’s ranking","2004"
"159","Gatineau Loppet"," 2004-02-15 42,5 km FT Women’s ranking","2004"
"160","La Transjurassienne"," 2004-02-15 76 km FT Women’s ranking","2004"
"161","American Birkebeiner"," 2004-02-21 51 km FT Women’s ranking","2004"
"162","Finlandia-hiihto"," 2004-02-21 60 km CT Women’s ranking","2004"
"163","Vasaloppet Öppet Spår","2004-02-29 90 km CT Women’s ranking","2004"
"164","Vasaloppet Öppet Spår","2004-03-01 90 km CT Women’s ranking","2004"
"165","Vasaloppet"," 2004-03-07 90 km CT Women’s ranking","2004"
"166","Engadin Skimarathon"," 2004-03-14 42 km FT Women’s ranking","2004"
"167","Birkebeinerrennet"," 2004-03-20 54 km CT Women’s ranking","2004"
"168","Kangaroo Hoppet Australian Birkebeiner","2003-08-30 14 km FT Women’s ranking","2003"
"170","Jizerská Padesatka"," 2004-01-11 25 km CT Women’s ranking","2004"
"174","Marcialonga"," 2004-01-25 45 km CT Women’s ranking","2004"
"175","König Ludwig Lauf"," 2004-01-31 23 km FT Women’s ranking","2004"
"176","König Ludwig Lauf"," 2004-02-01 23 km CT Women’s ranking","2004"
"177","Tartu Maraton Open Track","2004-02-01 31 km FT Women’s ranking","2004"
"179","Sapporo Int. Ski Marathon"," 2004-02-08 25 km FT Women’s ranking","2004"
"180","La Transjurassienne La Mini-Trans","2004-02-14 25 km FT Women’s ranking","2004"
"181","La Transjurassienne Women’s Race","2004-02-15 50 km FT Women’s ranking","2004"
"182","Gatineau Loppet"," 2004-02-14 23,5 km CT Women’s ranking","2004"
"183","Gatineau Loppet"," 2004-02-15 29,5 km FT Women’s ranking","2004"
"184","American Birkebeiner Kortelopet","2004-02-21 23 km FT Women’s ranking","2004"
"185","Finlandia-hiihto"," 2004-02-21 30 km CT Women’s ranking","2004"
"186","Vasaloppet KortVasan","2004-02-27 30 km CT Women’s ranking","2004"
"187","Vasaloppet TjejVasan (competition class)","2004-02-28 30 km CT Women’s ranking","2004"
"192","Tartu Maraton FIS Marathon Cup competition","2002-02-10 27 km CT Women’s ranking","2002"
"193","Vasaloppet TjejVasan (leisure class)","2002-02-23 30 km CT Women’s ranking","2002"
"196","Tartu Maraton Open Track","2000-02-06 47 km FT Women’s ranking","2000"
"197","Tartu Maraton Open Track","2000-02-06 15 km FT Women’s ranking","2000"
"198","Tartu Maraton"," 2001-02-25 31 km CT Women’s ranking","2001"
"199","Tartu Maraton Open Track","2001-02-18 50 km FT Women’s ranking","2001"
"200","Tartu Maraton Open Track","2001-02-18 25 km FT Women’s ranking","2001"
"201","Tartu Maraton"," 1995-02-12 60 km CT Women’s ranking","1995"
"202","Tartu Maraton"," 1996-02-11 60 km CT Women’s ranking","1996"
"203","Tartu Maraton"," 1997-02-09 65 km CT Women’s ranking","1997"
"204","Tartu Maraton"," 1998-02-08 63 km CT Women’s ranking","1998"
"205","Tartu Maraton"," 1999-02-14 63 km CT Women’s ranking","1999"
"206","Tartu Maraton"," 1999-02-14 31 km CT Women’s ranking","1999"
"214","Vasaloppet TjejVasan (competition class)","2003-02-22 30 km CT Women’s ranking","2003"
"215","Kangaroo Hoppet"," 2004-08-28 42 km FT Women’s ranking","2004"
"217","Jizerská Padesatka"," 2005-01-09 50 km CT Women’s ranking","2005"
"218","Jizerská Padesatka"," 2005-01-09 25 km CT Women’s ranking","2005"
"219","Jizerská Padesatka"," 2005-01-07 30 km FT Women’s ranking","2005"
"220","Dolomitenlauf"," 2005-01-23 60 km FT Women’s ranking","2005"
"221","Dolomitenlauf Lienz-Lauf","2005-01-23 25 km FT Women’s ranking","2005"
"223","Marcialonga"," 2005-01-30 70 km CT Women’s ranking","2005"
"224","Marcialonga"," 2005-01-30 45 km CT Women’s ranking","2005"
"225","Marcialonga Lavazeloppet","2005-01-27 22 km CT Women’s ranking","2005"
"226","König Ludwig Lauf"," 2005-02-05 50 km FT Women’s ranking","2005"
"227","König Ludwig Lauf"," 2005-02-06 50 km CT Women’s ranking","2005"
"228","König Ludwig Lauf"," 2005-02-06 23 km CT Women’s ranking","2005"
"229","König Ludwig Lauf"," 2005-02-05 23 km FT Women’s ranking","2005"
"230","Sapporo Int. Ski Marathon"," 2005-02-13 50 km FT Women’s ranking","2005"
"231","Sapporo Int. Ski Marathon"," 2005-02-13 25 km FT Women’s ranking","2005"
"232","Gatineau Loppet"," 2005-02-19 50 km CT Women’s ranking","2005"
"233","Gatineau Loppet"," 2005-02-20 53 km FT Women’s ranking","2005"
"234","Gatineau Loppet"," 2005-02-19 30 km CT Women’s ranking","2005"
"235","Gatineau Loppet"," 2005-02-20 30 km FT Women’s ranking","2005"
"236","American Birkebeiner"," 2005-02-26 51 km FT Women’s ranking","2005"
"237","American Birkebeiner Kortelopet","2005-02-26 23 km FT Women’s ranking","2005"
"238","Finlandia-hiihto"," 2005-02-26 60 km CT Women’s ranking","2005"
"239","Finlandia-hiihto"," 2005-02-26 30 km CT Women’s ranking","2005"
"240","Vasaloppet Öppet Spar","2005-02-28 90 km CT Women’s ranking","2005"
"241","Vasaloppet Öppet Spar","2005-02-27 90 km CT Women’s ranking","2005"
"242","Vasaloppet"," 2005-03-06 90 km CT Women’s ranking","2005"
"243","Vasaloppet KortVasan","2005-02-25 30 km CT Women’s ranking","2005"
"244","Vasaloppet TjejVasan","2005-02-26 30 km CT Women’s ranking","2005"
"245","Vasaloppet HalvVasan","2005-03-01 45 km CT Women’s ranking","2005"
"246","Vasaloppet SkejtVasan","2005-03-02 30 km FT Women’s ranking","2005"
"247","Birkebeinerrennet"," 2005-03-19 54 km CT Women’s ranking","2005"
"249","Engadin Skimarathon"," 2005-03-13 42 km FT Women’s ranking","2005"
"250","Vasaloppet HalvVasan","2004-03-02 45 km CT Women’s ranking","2004"
"251","Vasaloppet SkejtVasan","2004-03-02 30 km FT Women’s ranking","2004"
"252","La Transjurassienne"," 2005-02-20 76 km FT Women’s ranking","2005"
"253","La Transjurassienne Women’s Race","2005-02-20 50 km FT Women’s ranking","2005"
"255","Tartu Maraton"," 2005-02-13 63 km CT Women’s ranking","2005"
"256","Tartu Maraton"," 2005-02-13 31 km CT Women’s ranking","2005"
"257","Tartu Maraton Open Track","2005-02-06 63 km FT Women’s ranking","2005"
"258","Tartu Maraton Open Track","2005-02-06 31 km FT Women’s ranking","2005"
"506","Tartu Maraton"," 1997-02-09 33 km CT Women’s ranking","1997"
"537","Tartu Maraton"," 1998-02-08 31 km CT Women’s ranking","1998"
"593","Jizerská Padesatka"," 2000-02-19 50 km CT Women’s ranking","2000"
"594","Jizerská Padesatka"," 2000-02-19 25 km CT Women’s ranking","2000"
"613","Engadin Skimarathon"," 2001-03-11 42 km FT Women’s ranking","2001"
"640","Jizerská Padesatka"," 2001-01-14 50 km CT Women’s ranking","2001"
"641","Jizerská Padesatka"," 2001-01-14 25 km CT Women’s ranking","2001"
"655","Kangaroo Hoppet Australian Birkebeiner","2005-08-27 21 km FT Women’s ranking","2005"
"656","Jizerská Padesatka"," 2006-01-15 50 km CT Women’s ranking","2006"
"657","Jizerská Padesatka"," 2006-01-13 30 km FT Women’s ranking","2006"
"658","Jizerská Padesatka"," 2006-01-15 25 km CT Women’s ranking","2006"
"659","Marcialonga"," 2006-01-29 70 km CT Women’s ranking","2006"
"660","Marcialonga Marcialonga Light","2006-01-29 45 km CT Women’s ranking","2006"
"662","König Ludwig Lauf"," 2006-02-04 50 km FT Women’s ranking","2006"
"663","König Ludwig Lauf"," 2006-02-05 50 km CT Women’s ranking","2006"
"664","König Ludwig Lauf"," 2006-02-05 23 km CT Women’s ranking","2006"
"665","König Ludwig Lauf"," 2006-02-04 23 km FT Women’s ranking","2006"
"666","Tartu Maraton Open Track","2006-02-12 63 km FT Women’s ranking","2006"
"667","Tartu Maraton Main Race","2006-02-19 63 km CT Women’s ranking","2006"
"668","Tartu Maraton Short Race","2006-02-19 31 km CT Women’s ranking","2006"
"669","Tartu Maraton Open Track","2006-02-12 31 km FT Women’s ranking","2006"
"670","Finlandia-hiihto"," 2006-02-25 62 km CT Women’s ranking","2006"
"671","Finlandia-hiihto"," 2006-02-25 32 km CT Women’s ranking","2006"
"674","Sapporo Int. Ski Marathon"," 2006-02-12 50 km FT Women’s ranking","2006"
"675","Sapporo Int. Ski Marathon"," 2006-02-12 25 km FT Women’s ranking","2006"
"676","Gatineau Loppet"," 2006-02-18 50 km CT Women’s ranking","2006"
"677","Gatineau Loppet"," 2006-02-19 53 km FT Women’s ranking","2006"
"678","Gatineau Loppet"," 2006-02-19 29 km FT Women’s ranking","2006"
"679","Gatineau Loppet"," 2006-02-18 25 km CT Women’s ranking","2006"
"680","La Transjurassienne La Trans’Marathon Classic","2005-02-19 42 km CT Women’s ranking","2005"
"681","La Transjurassienne La Transjurassienne","2006-02-12 76 km FT Women’s ranking","2006"
"682","La Transjurassienne La Transjurassienne","2006-02-12 54 km FT Women’s ranking","2006"
"683","La Transjurassienne La MiniTrans","2006-02-11 25 km CT Women’s ranking","2006"
"684","La Transjurassienne La Transju Classic","2006-02-11 50 km CT Women’s ranking","2006"
"685","American Birkebeiner"," 2006-02-25 51 km FT Women’s ranking","2006"
"686","American Birkebeiner Kortelopet","2006-02-25 23 km FT Women’s ranking","2006"
"687","Vasaloppet Öppet Spar","2006-02-26 90 km CT Women’s ranking","2006"
"688","Vasaloppet Öppet Spar","2006-02-27 90 km CT Women’s ranking","2006"
"689","Vasaloppet Vasaloppet","2006-03-05 90 km CT Women’s ranking","2006"
"690","Vasaloppet KortVasan","2006-02-24 30 km CT Women’s ranking","2006"
"691","Vasaloppet TjejVasan","2006-02-25 30 km CT Women’s ranking","2006"
"692","Engadin Skimarathon Main Race","2006-03-12 42 km FT Women’s ranking","2006"
"693","Birkebeinerrennet"," 2006-03-18 54 km CT Women’s ranking","2006"
"694","Dolomitenlauf"," 2006-01-22 60 km FT Women’s ranking","2006"
"695","Dolomitenlauf Lienz-Lauf","2006-01-22 25 km FT Women’s ranking","2006"
"696","Dolomitenlauf Dolomiten-Classic-R. Obertilliach","2006-01-21 42 km CT Women’s ranking","2006"
"697","Vasaloppet TjejVasan (leisure class)","2004-02-28 30 km CT Women’s ranking","2004"
"701","Vasaloppet SkejtVasan","2006-02-28 30/45 km FT Women’s ranking","2006"
"702","Kangaroo Hoppet"," 2005-08-27 42 km FT Women’s ranking","2005"
"708","Marcialonga"," 2007-01-28 57 km CT Women’s ranking","2007"
"709","Marcialonga Marcialonga Light","2007-01-28 40 km CT Women’s ranking","2007"
"711","König Ludwig Lauf"," 2007-02-03 40 km FT Women’s ranking","2007"
"712","König Ludwig Lauf"," 2007-02-04 40 km CT Women’s ranking","2007"
"713","König Ludwig Lauf"," 2007-02-03 20 km FT Women’s ranking","2007"
"714","König Ludwig Lauf"," 2007-02-04 20 km CT Women’s ranking","2007"
"715","Finlandia-hiihto"," 2007-02-24 50 km CT Women’s ranking","2007"
"716","Finlandia-hiihto"," 2007-02-24 32 km CT Women’s ranking","2007"
"717","Sapporo Int. Ski Marathon"," 2007-02-11 50 km FT Women’s ranking","2007"
"718","Sapporo Int. Ski Marathon"," 2007-02-11 25 km FT Women’s ranking","2007"
"719","Gatineau Loppet"," 2007-02-17 53 km CT Women’s ranking","2007"
"720","Gatineau Loppet"," 2007-02-18 53 km FT Women’s ranking","2007"
"721","Gatineau Loppet"," 2007-02-17 29 km CT Women’s ranking","2007"
"722","Gatineau Loppet"," 2007-02-18 29 km FT Women’s ranking","2007"
"727","American Birkebeiner"," 2007-02-24 51 km FT Women’s ranking","2007"
"729","Tartu Maraton"," 2007-02-18 63 km CT Women’s ranking","2007"
"730","Tartu Maraton Open Track","2007-02-11 63 km FT Women’s ranking","2007"
"731","Tartu Maraton Open Track","2007-02-11 31 km FT Women’s ranking","2007"
"732","Tartu Maraton Tartu Maraton Short","2007-02-18 31 km CT Women’s ranking","2007"
"734","Engadin Skimarathon"," 2007-03-11 42 km FT Women’s ranking","2007"
"735","Vasaloppet"," 2007-03-04 90 km CT Women’s ranking","2007"
"736","Vasaloppet Oppet Spor","2007-02-25 90 km CT Women’s ranking","2007"
"737","Vasaloppet Oppet Spor","2007-02-26 90 km CT Women’s ranking","2007"
"738","Vasaloppet Kortvasan","2007-02-23 30 km CT Women’s ranking","2007"
"739","Vasaloppet Tjej Vasan","2007-02-24 30 km CT Women’s ranking","2007"
"740","Vasaloppet Halv Vasan","2007-02-27 45 km CT Women’s ranking","2007"
"741","Vasaloppet Skejt Vasan","2007-03-02 30/45 km FT Women’s ranking","2007"
"743","Kangaroo Hoppet"," 2006-08-26 28 km FT Women’s ranking","2006"
"744","Kangaroo Hoppet Australian Birkebeiner","2006-08-26 21 km FT Women’s ranking","2006"
"750","Marcialonga"," 2008-01-27 70 Km CT Women’s ranking","2008"
"753","Marcialonga Marcialonga LIGHT","2008-01-27 45 Km CT Women’s ranking","2008"
"754","Kangaroo Hoppet"," 2007-08-25 42 KM FT Women’s ranking","2007"
"755","Kangaroo Hoppet Australian Birkebeiner","2007-08-25 21 Km FT Women’s ranking","2007"
"756","Jizerská Padesatka PATRIA DIRECT","2008-01-13 50 Km CT Women’s ranking","2008"
"757","Jizerská Padesatka BEDRICHOVSKA 30","2008-01-11 30 Km FT Women’s ranking","2008"
"758","Jizerská Padesatka PATRIA DIRECT _ Short","2008-01-13 25 Km CT Women’s ranking","2008"
"759","Dolomitenlauf"," 2008-01-20 42 Km FT Women’s ranking","2008"
"760","Dolomitenlauf Lienz LAuf","2008-01-20 25 Km FT Women’s ranking","2008"
"762","Dolomitenlauf Classic R. Obertilliach","2008-01-19 42 Km CT Women’s ranking","2008"
"763","König Ludwig Lauf"," 2008-02-02 42 km FT Women’s ranking","2008"
"764","König Ludwig Lauf"," 2008-02-03 50 Km CT Women’s ranking","2008"
"765","König Ludwig Lauf"," 2008-02-02 23 Km FT Women’s ranking","2008"
"766","König Ludwig Lauf"," 2008-02-03 23 Km CT Women’s ranking","2008"
"767","Finlandia-hiihto"," 2008-02-23 50 Km CT Women’s ranking","2008"
"768","Finlandia-hiihto"," 2008-02-23 32 Km CT Women’s ranking","2008"
"769","Sapporo Int. Ski Marathon"," 2008-02-10 50 Km FT Women’s ranking","2008"
"770","Sapporo Int. Ski Marathon"," 2008-02-10 25 Km FT Women’s ranking","2008"
"771","Gatineau Loppet"," 2008-02-16 53 Km CT Women’s ranking","2008"
"772","Gatineau Loppet"," 2008-02-17 53 Km FT Women’s ranking","2008"
"773","Gatineau Loppet"," 2008-02-16 29 Km CT Women’s ranking","2008"
"774","Gatineau Loppet"," 2008-02-17 29 Km FT Women’s ranking","2008"
"775","La Transjurassienne"," 2008-02-10 50 Km FT Women’s ranking","2008"
"777","La Transjurassienne La Transju’Classic","2008-02-09 50 Km CT Women’s ranking","2008"
"778","La Transjurassienne La MiniTrans","2008-02-09 25 Km CT Women’s ranking","2008"
"779","American Birkebeiner"," 2008-02-23 51 Km FT Women’s ranking","2008"
"780","American Birkebeiner Kortelopet","2008-02-23 23 Km FT Women’s ranking","2008"
"782","Tartu Maraton Open Track","2008-02-10 63 Km FT Women’s ranking","2008"
"784","Tartu Maraton Open Track","2008-02-10 31 Km FT Women’s ranking","2008"
"786","Vasaloppet"," 2008-03-02 90 Km CT Women’s ranking","2008"
"787","Vasaloppet Oppet Spar","2008-02-24 90 Km CT Women’s ranking","2008"
"788","Vasaloppet Oppet Spar","2008-02-25 90 Km CT Women’s ranking","2008"
"789","Vasaloppet Kortvasan","2008-02-22 30 Km CT Women’s ranking","2008"
"790","Vasaloppet TjeiVasan","2008-02-23 30 Km CT Women’s ranking","2008"
"791","Vasaloppet SkeitVasan","2008-02-29 30 / 45 Km FT Women’s ranking","2008"
"792","Engadin Skimarathon"," 2008-03-09 42 Km FT Women’s ranking","2008"
"796","Finlandia-hiihto"," 2007-02-25 50 Km FT Women’s ranking","2007"
"797","Finlandia-hiihto"," 2008-02-24 50 Km FT Women’s ranking","2008"
"798","Vasaloppet HalvVasan","2006-02-23 45 Km CT Women’s ranking","2006"
"799","Vasaloppet HalvVasan","2008-02-26 45 Km CT Women’s ranking","2008"
"801","Engadin Skimarathon 9 EngadinerFrauenlauf","2008-03-02 17 Km FT Women’s ranking","2008"
"804","Birkebeinerrennet"," 2008-03-15 54 KM CT Women’s ranking","2008"
"806","Kangaroo Hoppet Birkebeiner","2008-08-30 21 Km FT Women’s ranking","2008"
"808","Kangaroo Hoppet Main Race","2008-08-30 42 Km FT Women’s ranking","2008"
"809","Jizerská Padesatka Bedrichovska","2009-01-09 30 Km FT Women’s ranking","2009"
"810","Jizerská Padesatka Jizerska 25","2009-01-11 25 Km CT Women’s ranking","2009"
"812","Jizerská Padesatka Jizerska 50","2009-01-11 50 Km CT Women’s ranking","2009"
"813","Dolomitenlauf CL Obertilliach","2009-01-17 42 Km CT Women’s ranking","2009"
"814","Dolomitenlauf"," 2009-01-18 60 Km FT Women’s ranking","2009"
"815","Dolomitenlauf LIENZ LAUF","2009-01-18 25 Km FT Women’s ranking","2009"
"816","Marcialonga Marcialonga Light","2009-01-25 45 Km CT Women’s ranking","2009"
"817","Marcialonga Main Race","2009-01-25 70 Km CT Women’s ranking","2009"
"819","König Ludwig Lauf"," 2009-01-31 50 Km FT Women’s ranking","2009"
"820","König Ludwig Lauf"," 2009-02-01 50 Km CT Women’s ranking","2009"
"821","König Ludwig Lauf"," 2009-01-31 23 Km FT Women’s ranking","2009"
"822","König Ludwig Lauf"," 2009-02-01 23 Km CT Women’s ranking","2009"
"823","Finlandia-hiihto"," 2009-02-21 50 Km CT Women’s ranking","2009"
"824","Finlandia-hiihto"," 2009-02-22 50 Km FT Women’s ranking","2009"
"825","Finlandia-hiihto"," 2009-02-21 32 Km CT Women’s ranking","2009"
"826","Sapporo Int. Ski Marathon"," 2009-02-08 50 Km FT Women’s ranking","2009"
"827","Sapporo Int. Ski Marathon"," 2009-02-08 25 Km FT Women’s ranking","2009"
"828","Gatineau Loppet"," 2009-02-14 29 Km CT Women’s ranking","2009"
"829","Gatineau Loppet"," 2009-02-15 29 Km FT Women’s ranking","2009"
"830","Gatineau Loppet"," 2009-02-14 53 Km CT Women’s ranking","2009"
"831","Gatineau Loppet"," 2009-02-15 53 Km FT Women’s ranking","2009"
"832","La Transjurassienne"," 2009-02-07 50 Km CT Women’s ranking","2009"
"833","La Transjurassienne"," 2009-02-08 76 Km FT Women’s ranking","2009"
"834","La Transjurassienne"," 2009-02-08 54 Km FT Women’s ranking","2009"
"835","La Transjurassienne La Transju","2009-02-07 25 Km CT Women’s ranking","2009"
"836","American Birkebeiner"," 2009-02-21 50 Km FT Women’s ranking","2009"
"837","American Birkebeiner Kortel.","2009-02-21 23 Km FT Women’s ranking","2009"
"839","Tartu Maraton OPEN TRACK","2009-02-08 31 Km FT Women’s ranking","2009"
"840","Tartu Maraton"," 2009-02-15 31 Km CT Women’s ranking","2009"
"841","Tartu Maraton OPEN TRACK","2009-02-08 63 Km FT Women’s ranking","2009"
"842","Tartu Maraton"," 2009-02-15 63 Km CT Women’s ranking","2009"
"843","Vasaloppet"," 2009-03-01 90 Km CT Women’s ranking","2009"
"844","Vasaloppet OPPET SPOR","2009-02-23 90 Km CT Women’s ranking","2009"
"845","Vasaloppet OPPET SPOR","2009-02-22 90 Km CT Women’s ranking","2009"
"846","Engadin Skimarathon"," 2009-03-08 42 Km FT Women’s ranking","2009"
"847","Engadin Skimarathon Frauenl.","2009-03-01 17 Km FT Women’s ranking","2009"
"849","Birkebeinerrennet"," 2009-03-21 54 Km CT Women’s ranking","2009"
"851","Vasaloppet TjejVasan","2009-02-21 30 Km CT Women’s ranking","2009"
"853","Vasaloppet Skejt Vasan","2009-02-27 30/45 FT Women’s ranking","2009"
"854","Vasaloppet KortVasan","2009-02-20 30 Km CT Women’s ranking","2009"
"855","Vasaloppet Halv Vasan","2009-02-24 45 Km CT Women’s ranking","2009"
"856","Engadin Skimarathon HALBMARATHON","2008-03-09 21 Km FT Women’s ranking","2008"
"857","Engadin Skimarathon Halbm.","2009-03-08 21 Km FT Women’s ranking","2009"
"858","La Transjurassienne La Transju","2009-02-08 30 Km FT Women’s ranking","2009"
"859","American Birkebeiner Birkie CL","2009-02-21 53 kM CT Women’s ranking","2009"
"862","Jizerská Padesatka Bedrichovsk","2010-01-08 30 Km FT Women’s ranking","2010"
"863","Jizerská Padesatka Patria Direct"," 2010-01-10 25 Km CT Women’s ranking","2010"
"864","Jizerská Padesatka Patria Direct","2010-01-10 50 Km CT Women’s ranking","2010"
"865","Dolomitenlauf Dolomitenlauf","2010-01-24 42 km FT Women’s ranking","2010"
