"Position","Name","Age Group","Flag","time","Global ranking points","id"
"#37","Clerc Sylvie",NA,NA,"3:55.56,1","N/A",1259
"#38","KOMORNICZAK Nathalie",NA,NA,"3:57.20,0","N/A",1259
"#39","Duval Emilie",NA,NA,"3:57.31,8","N/A",1259
"#40","Santy Céline",NA,NA,"3:58.41,5","N/A",1259
"#41","Girardet Caroline",NA,NA,"3:58.43,0","N/A",1259
"#42","Picard Delphine",NA,NA,"4:00.45,0","N/A",1259
"#43","Claudel Patricia",NA,NA,"4:00.46,8","N/A",1259
"#44","Micard Véronique",NA,NA,"4:00.58,1","N/A",1259
"#45","Payen Cassandre",NA,NA,"4:01.37,4","N/A",1259
"#46","Felice Civitillo Cristina",NA,NA,"4:02.39,6","N/A",1259
"#47","Merle Julie",NA,NA,"4:03.31,4","N/A",1259
"#48","Voidey Michèle",NA,NA,"4:03.39,8","N/A",1259
"#49","Frys Maud",NA,NA,"4:05.07,3","N/A",1259
"#50","Mayer Séverine",NA,NA,"4:05.13,9","N/A",1259
"#51","LESEUR Nelly",NA,NA,"4:05.28,2","N/A",1259
"#52","Pyykkönen Tuula",NA,NA,"4:05.42,4","N/A",1259
"#53","Telliez Virginie",NA,NA,"4:05.47,1","N/A",1259
"#54","Falch Marie Christine",NA,NA,"4:05.58,0","N/A",1259
"#55","Le Goff Emilie",NA,NA,"4:06.24,1","N/A",1259
"#56","Lepeule Françoise",NA,NA,"4:08.06,9","N/A",1259
"#57","Nicod Pascale",NA,NA,"4:08.15,5","N/A",1259
"#58","AUTHIER Sophie",NA,NA,"4:11.26,9","N/A",1259
"#59","Bournaud Séverine",NA,NA,"4:11.37,3","N/A",1259
"#60","GRANGEON Marie",NA,NA,"4:12.40,8","N/A",1259
"#61","Letoublon Marianne",NA,NA,"4:14.11,7","N/A",1259
"#62","Galmiche Sandra",NA,NA,"4:15.23,5","N/A",1259
"#63","LETOUBLON Alice",NA,NA,"4:15.37,7","N/A",1259
"#64","Deparis Nathalie",NA,NA,"4:18.44,0","N/A",1259
"#65","Gros Séverine",NA,NA,"4:19.11,8","N/A",1259
"#66","Meier Caroline",NA,NA,"4:19.28,8","N/A",1259
"#67","Pascal Ann-Julie",NA,NA,"4:19.33,7","N/A",1259
"#68","Garnier Géraldine",NA,NA,"4:19.41,1","N/A",1259
"#69","Tacchini Françoise",NA,NA,"4:19.42,2","N/A",1259
"#70","BOKAN Patricia",NA,NA,"4:19.59,9","N/A",1259
"#71","Ruty Adeline",NA,NA,"4:20.40,2","N/A",1259
"#72","Longeville Violaine",NA,NA,"4:21.07,1","N/A",1259
"#73","Charbet Béatrice",NA,NA,"4:21.11,4","N/A",1259
"#74","Morois Sambardier Perrine",NA,NA,"4:22.17,9","N/A",1259
"#75","Duc Monika",NA,NA,"4:22.19,4","N/A",1259
"#76","Millot Coraline",NA,NA,"4:23.35,8","N/A",1259
"#77","Faivre Marjolaine",NA,NA,"4:24.38,1","N/A",1259
"#78","RAZUREL Pascale",NA,NA,"4:25.32,8","N/A",1259
"#79","Broquet-Goepfert Stéphanie",NA,NA,"4:25.39,2","N/A",1259
"#80","Barthod Marie",NA,NA,"4:27.30,6","N/A",1259
"#81","Zatonskaya Nadezda",NA,NA,"4:29.51,2","N/A",1259
"#82","Lauger Florence",NA,NA,"4:30.01,0","N/A",1259
"#83","MAIRE Lucie*",NA,NA,"4:30.32,1","N/A",1259
"#84","Gremillet Marion",NA,NA,"4:31.11,4","N/A",1259
"#85","Forey Sandrine",NA,NA,"4:33.07,3","N/A",1259
"#86","VUITTON Catherine",NA,NA,"4:36.32,7","N/A",1259
"#87","Vuillet Maelle",NA,NA,"4:36.48,3","N/A",1259
"#88","Krummenacher Giulia",NA,NA,"4:37.01,9","N/A",1259
"#89","Desaphy Delphine",NA,NA,"4:38.46,6","N/A",1259
"#90","Zimmermann Lisa",NA,NA,"4:41.11,3","N/A",1259
"#91","Albin Nina Claudia",NA,NA,"4:41.24,9","N/A",1259
"#92","Janex Delphine",NA,NA,"4:42.16,6","N/A",1259
"#93","Possoz Isabelle",NA,NA,"4:45.16,8","N/A",1259
"#94","Rochas-Gracia Amélie",NA,NA,"4:46.47,7","N/A",1259
"#95","Laurent Isabelle",NA,NA,"4:48.41,8","N/A",1259
"#96","Oblom Isabelle",NA,NA,"4:49.04,4","N/A",1259
"#97","Delmas Barbara",NA,NA,"4:49.08,5","N/A",1259
"#98","Ceugniet Claire",NA,NA,"4:50.13,6","N/A",1259
"#99","Moreau Noémie",NA,NA,"4:50.27,2","N/A",1259
"#100","Etienne Fabienne",NA,NA,"4:51.27,5","N/A",1259
"#101","Furrer Philipp",NA,NA,"4:02.55,5","N/A",1259
"#102","WAHRMAN Pentti",NA,NA,"4:02.59,8","N/A",1259
"#103","Soto Ghislain",NA,NA,"4:04.41,5","N/A",1259
"#104","Cavalli Alexandre",NA,NA,"4:05.19,4","N/A",1259
"#105","Meyer Laurent",NA,NA,"4:05.55,4","N/A",1259
"#106","Pons Yoann",NA,NA,"4:07.00,6","N/A",1259
"#107","Meyer Nicolas",NA,NA,"4:07.43,8","N/A",1259
"#108","VIENNET Noël",NA,NA,"4:08.25,8","N/A",1259
"#109","Javaux Dominique",NA,NA,"4:08.25,9","N/A",1259
"#110","Jeanton Bruno",NA,NA,"4:10.24,5","N/A",1259
"#111","Jeanton Gérard",NA,NA,"4:10.25,0","N/A",1259
"#112","Galvaing Matthieu",NA,NA,"4:10.26,4","N/A",1259
"#113","RUAULT Hubert",NA,NA,"4:11.14,8","N/A",1259
"#114","Madelon Frédéric",NA,NA,"4:11.41,3","N/A",1259
"#115","SUTTER Nicolas",NA,NA,"4:11.55,9","N/A",1259
"#116","Nguyen Huu Yann",NA,NA,"4:12.40,1","N/A",1259
"#117","Husarik Jozef",NA,NA,"4:13.32,5","N/A",1259
"#118","Bevalot Jules",NA,NA,"4:13.56,3","N/A",1259
"#119","Meyer Eric",NA,NA,"4:13.56,5","N/A",1259
"#120","Sage Anthony",NA,NA,"4:14.23,9","N/A",1259
"#121","Cordier Grégory",NA,NA,"4:14.31,6","N/A",1259
"#122","Chemin Jean Marc",NA,NA,"4:15.12,3","N/A",1259
"#123","David Julien",NA,NA,"4:15.17,4","N/A",1259
"#124","Riello Mario",NA,NA,"4:15.21,3","N/A",1259
"#125","Faisant Emmanuel",NA,NA,"4:15.37,1","N/A",1259
"#126","Colin Renaut",NA,NA,"4:15.45,6","N/A",1259
"#127","Blondeau Romain",NA,NA,"4:15.59,8","N/A",1259
"#128","Steer Loïc",NA,NA,"4:16.37,6","N/A",1259
"#129","Courvoisier Emmanuel",NA,NA,"4:16.56,4","N/A",1259
"#130","Deslandes Joël",NA,NA,"4:17.30,1","N/A",1259
"#131","Bauduret Cédric",NA,NA,"4:17.59,0","N/A",1259
"#132","Mougin Didier",NA,NA,"4:18.15,3","N/A",1259
"#133","Beloud Lionel",NA,NA,"4:18.19,2","N/A",1259
"#134","Pignier Tristan",NA,NA,"4:18.28,8","N/A",1259
"#135","DAVID Bruno",NA,NA,"4:18.31,4","N/A",1259
"#136","Bellabouvier Christophe",NA,NA,"4:18.38,6","N/A",1259
"#137","Plut Guillaume",NA,NA,"4:18.48,5","N/A",1259
"#138","GUIGNARD René",NA,NA,"4:18.59,3","N/A",1259
"#139","Lenfant Sylvain",NA,NA,"4:19.09,9","N/A",1259
"#140","PARMA Vittorio",NA,NA,"4:19.29,2","N/A",1259
"#141","Jobard Matthieu",NA,NA,"4:20.10,3","N/A",1259
"#142","Sartorius Edouard",NA,NA,"4:20.11,9","N/A",1259
"#143","Midol Romain",NA,NA,"4:20.43,1","N/A",1259
"#144","Bergamini Stéphane",NA,NA,"4:21.03,0","N/A",1259
"#145","De Valliere Serge",NA,NA,"4:22.10,4","N/A",1259
"#146","Deprez Frédéric",NA,NA,"4:22.43,0","N/A",1259
"#147","Grand Alain",NA,NA,"4:23.07,3","N/A",1259
"#148","Werlen Damian",NA,NA,"4:23.09,8","N/A",1259
"#149","Sorensen Mads",NA,NA,"4:23.23,0","N/A",1259
"#150","Chopard Jean Pascal",NA,NA,"4:23.59,9","N/A",1259
"#151","Flache Régis",NA,NA,"4:24.03,4","N/A",1259
"#152","Mourot Arnaud",NA,NA,"4:24.03,9","N/A",1259
"#153","Marceau Xavier",NA,NA,"4:24.10,3","N/A",1259
"#154","Brezhnev Andrey",NA,NA,"4:24.24,9","N/A",1259
"#155","PITHON Norbert",NA,NA,"4:24.29,2","N/A",1259
"#156","Brenet Josselin",NA,NA,"4:24.30,3","N/A",1259
"#157","POUSSIN Eric*",NA,NA,"4:24.50,0","N/A",1259
"#158","Gionnane Paul",NA,NA,"4:25.30,9","N/A",1259
"#159","Michelin Antoine",NA,NA,"4:25.31,0","N/A",1259
"#160","BOTT Aimé",NA,NA,"4:25.31,2","N/A",1259
"#161","Bret Etienne",NA,NA,"4:25.57,2","N/A",1259
"#162","Ramboz Jacques",NA,NA,"4:26.25,8","N/A",1259
"#163","Noar Joseph Harold",NA,NA,"4:26.49,7","N/A",1259
"#164","PERROT Philippe",NA,NA,"4:27.02,7","N/A",1259
"#165","Ferrari Hubert",NA,NA,"4:27.11,3","N/A",1259
"#166","Bessard Denis",NA,NA,"4:28.12,5","N/A",1259
"#167","TACCHINI Bruno",NA,NA,"4:28.12,5","N/A",1259
"#168","De Villenaut Alexandre",NA,NA,"4:29.22,6","N/A",1259
"#169","Michel Philippe",NA,NA,"4:30.00,8","N/A",1259
"#170","Burgevin Alain",NA,NA,"4:30.10,2","N/A",1259
"#171","Serreau Jean",NA,NA,"4:30.49,5","N/A",1259
"#172","DECHARRIERE Christophe",NA,NA,"4:30.58,2","N/A",1259
"#173","Delattre Francis",NA,NA,"4:31.32,8","N/A",1259
"#174","Garibian Vatché",NA,NA,"4:31.40,7","N/A",1259
"#175","Garcin Frédéric",NA,NA,"4:32.11,1","N/A",1259
"#176","Louvet Yannick",NA,NA,"4:32.17,7","N/A",1259
"#177","Kieffer Jérôme",NA,NA,"4:32.22,5","N/A",1259
"#178","Danthez Nicolas",NA,NA,"4:32.23,9","N/A",1259
"#179","Vieille Petit Nicolas",NA,NA,"4:32.27,8","N/A",1259
"#180","Cluzeau Julien",NA,NA,"4:32.41,8","N/A",1259
"#181","Cuenot Pierre-Henri",NA,NA,"4:32.44,6","N/A",1259
"#182","Lazareth Sébastien",NA,NA,"4:32.46,6","N/A",1259
"#183","GERARD Alain",NA,NA,"4:33.03,6","N/A",1259
"#184","MOURIGAL Denis",NA,NA,"4:33.11,8","N/A",1259
"#185","Langlais Guillaume",NA,NA,"4:33.39,6","N/A",1259
"#186","SCHORR Yves",NA,NA,"4:33.45,1","N/A",1259
"#187","BUFFARD Hervé",NA,NA,"4:34.16,2","N/A",1259
"#188","Faillenet Guillaume",NA,NA,"4:34.47,9","N/A",1259
"#189","Le Bosse Stéphane",NA,NA,"4:35.08,3","N/A",1259
"#190","Defougeres François",NA,NA,"4:35.13,5","N/A",1259
"#191","MARY Jean Luc",NA,NA,"4:35.54,6","N/A",1259
"#192","Lecomte Thomas",NA,NA,"4:36.07,1","N/A",1259
"#193","Tremouille Alain",NA,NA,"4:37.49,9","N/A",1259
"#194","Pellegrinelli Olivier",NA,NA,"4:38.22,6","N/A",1259
"#195","Marin Ambroise",NA,NA,"4:38.29,8","N/A",1259
"#196","Wendlinger Bertrand",NA,NA,"4:38.36,8","N/A",1259
"#197","Baile Laurent",NA,NA,"4:38.57,8","N/A",1259
"#198","Svedberg Marcus",NA,NA,"4:39.17,5","N/A",1259
"#199","Lacroix Vincent",NA,NA,"4:39.25,6","N/A",1259
"#200","Dubourg Bernard",NA,NA,"4:39.53,3","N/A",1259
"#101","Cardot Isabelle",NA,NA,"4:51.50,8","N/A",1259
"#102","COTTET Sophie",NA,NA,"4:52.11,2","N/A",1259
"#103","BONY Sophie",NA,NA,"4:52.59,0","N/A",1259
"#104","Estour Cécile",NA,NA,"4:53.56,0","N/A",1259
"#105","Hely Catherine",NA,NA,"4:54.09,1","N/A",1259
"#106","KOCH MATHIAN Francine",NA,NA,"4:54.42,5","N/A",1259
"#107","Bellon Véronique",NA,NA,"4:55.04,6","N/A",1259
"#108","Bainier Servane",NA,NA,"4:57.40,4","N/A",1259
"#109","Brutillot Elise",NA,NA,"4:58.08,6","N/A",1259
"#110","Pernot Bouvier Christelle",NA,NA,"4:58.29,5","N/A",1259
"#111","JACQUIER Marie-Aude",NA,NA,"4:58.30,9","N/A",1259
"#112","Berthod Milene",NA,NA,"4:58.42,1","N/A",1259
"#113","Meyer Isabelle",NA,NA,"4:58.55,0","N/A",1259
"#114","Clog Héléne",NA,NA,"5:00.11,7","N/A",1259
"#115","Buisson Chantal",NA,NA,"5:00.51,0","N/A",1259
"#116","Doucet Mélanie",NA,NA,"5:01.08,1","N/A",1259
"#117","BOURDIER Laure",NA,NA,"5:02.44,3","N/A",1259
"#118","Tschaenn Daniele",NA,NA,"5:03.08,6","N/A",1259
"#119","Martinache Schneider Murièle",NA,NA,"5:03.11,5","N/A",1259
"#120","KRALOVA IVANA",NA,NA,"5:03.50,0","N/A",1259
"#121","Chovin Feriault Régine",NA,NA,"5:04.10,2","N/A",1259
"#122","Deage Lisa",NA,NA,"5:04.42,5","N/A",1259
"#123","Didierjean Justine",NA,NA,"5:04.47,9","N/A",1259
"#124","Margaillan Liliane",NA,NA,"5:05.29,8","N/A",1259
"#125","Gilbank Pascale",NA,NA,"5:05.42,4","N/A",1259
"#126","LEGROS Gisèle",NA,NA,"5:06.04,5","N/A",1259
"#127","CUCHE Camille",NA,NA,"5:08.05,4","N/A",1259
"#128","AUDEVARD Catherine",NA,NA,"5:08.27,7","N/A",1259
"#129","Bole Isabelle",NA,NA,"5:10.39,6","N/A",1259
"#130","Benezech Juliette",NA,NA,"5:11.53,7","N/A",1259
"#131","Roussel Maud",NA,NA,"5:16.26,7","N/A",1259
"#132","Freyssinet Odile",NA,NA,"5:22.22,9","N/A",1259
"#133","POUSSIN Elysabeth",NA,NA,"5:22.57,2","N/A",1259
"#134","GENTET Françoise",NA,NA,"5:23.28,9","N/A",1259
"#135","Gimbert Fanny",NA,NA,"5:23.42,3","N/A",1259
"#136","DELACROIX Brigitte",NA,NA,"5:24.35,0","N/A",1259
"#137","Piard Nathalie",NA,NA,"5:24.53,9","N/A",1259
"#138","Regad Marie",NA,NA,"5:26.19,0","N/A",1259
"#139","Manchon Catherine",NA,NA,"5:27.22,1","N/A",1259
"#140","Digeaux Christelle",NA,NA,"5:28.06,3","N/A",1259
"#141","Bilinski Aline",NA,NA,"5:28.31,4","N/A",1259
"#142","Benezech Sarah",NA,NA,"5:29.06,3","N/A",1259
"#143","Hotellier Astrid",NA,NA,"5:30.51,5","N/A",1259
"#144","Hocq Christine",NA,NA,"5:30.52,7","N/A",1259
"#145","Poisson Marie",NA,NA,"5:36.46,3","N/A",1259
"#146","Woehrle Anne",NA,NA,"5:39.56,5","N/A",1259
"#147","Marguet Corinne",NA,NA,"5:39.58,7","N/A",1259
"#148","Pascoa Julie",NA,NA,"5:41.16,8","N/A",1259
"#149","Cordier Liudmila",NA,NA,"5:43.51,7","N/A",1259
"#150","DEPERDUSSIN Isabelle",NA,NA,"5:44.14,2","N/A",1259
"#151","Millereau Delphine",NA,NA,"5:47.56,4","N/A",1259
"#152","Gallois Delphine",NA,NA,"5:51.50,8","N/A",1259
"#153","Doglio Marie",NA,NA,"5:51.51,2","N/A",1259
"#154","Morel Martin Amélie",NA,NA,"5:51.51,4","N/A",1259
"#155","Mirand Gaelle",NA,NA,"5:53.06,6","N/A",1259
"#156","Germain Elise",NA,NA,"5:56.26,5","N/A",1259
"#157","Kolly Monique",NA,NA,"6:07.50,8","N/A",1259
"#158","Dhonneur Séverine",NA,NA,"6:12.25,8","N/A",1259
"#159","Jonchery Laure",NA,NA,"6:12.49,3","N/A",1259
"#160","Herfroy Geneviève",NA,NA,"6:13.15,2","N/A",1259
"#161","PERRIN Suzanne",NA,NA,"6:22.43,0","N/A",1259
"#162","Krief Laurence",NA,NA,"6:24.54,1","N/A",1259
"#163","Bonnamour Céline",NA,NA,"6:25.49,8","N/A",1259
"#164","Grosperrin Anne-Laure",NA,NA,"6:25.51,6","N/A",1259
"#165","Bilinski Isabelle",NA,NA,"6:27.27,3","N/A",1259
"#166","Jacoulet Pascale",NA,NA,"6:28.18,5","N/A",1259
"#167","FLICK Chantal",NA,NA,"6:49.21,8","N/A",1259
"#168","Dessenon Fabienne",NA,NA,"6:55.14,4","N/A",1259
"#169","PRYBYLSKI Fabienne",NA,NA,"7:00.57,4","N/A",1259
"#170","Jennings-Day Adele",NA,NA,"7:04.56,7","N/A",1259
"#171","Chancel Nathalie",NA,NA,"7:05.54,2","N/A",1259
"#172","Lambert Anna",NA,NA,"7:09.31,8","N/A",1259
"#201","Briand Fabien",NA,NA,"4:41.13,4","N/A",1259
"#202","Rozes Michel",NA,NA,"4:41.17,4","N/A",1259
"#203","Sartorius Gregory",NA,NA,"4:41.40,0","N/A",1259
"#204","VUITTON Jean Pierre",NA,NA,"4:43.02,7","N/A",1259
"#205","Paillot Alexandre",NA,NA,"4:43.27,9","N/A",1259
"#206","Rouquerol Luc",NA,NA,"4:43.29,9","N/A",1259
"#207","Nosten Patrick",NA,NA,"4:44.13,0","N/A",1259
"#208","Pagnod Jean-Yves",NA,NA,"4:44.46,2","N/A",1259
"#209","Blanc Jean Baptiste",NA,NA,"4:44.46,7","N/A",1259
"#210","REGAD Gilles",NA,NA,"4:44.46,9","N/A",1259
"#211","Cadenel Jean-Luc",NA,NA,"4:45.01,9","N/A",1259
"#212","Vienney Mathieu",NA,NA,"4:45.12,1","N/A",1259
"#213","Maroulier Emmanuel",NA,NA,"4:45.27,1","N/A",1259
"#214","Serri Thibaut",NA,NA,"4:45.50,5","N/A",1259
"#215","Marguet Jean Claude",NA,NA,"4:45.56,1","N/A",1259
"#216","Hart Alister James",NA,NA,"4:46.11,8","N/A",1259
"#217","Jacquet Julien",NA,NA,"4:46.19,2","N/A",1259
"#218","Seac’H Patrick",NA,NA,"4:46.29,8","N/A",1259
"#219","Gekiere Olivier",NA,NA,"4:46.48,4","N/A",1259
"#220","Blery Victor",NA,NA,"4:47.45,6","N/A",1259
"#221","Sosin Laurent",NA,NA,"4:47.50,0","N/A",1259
"#222","Holland Nathanael",NA,NA,"4:49.08,7","N/A",1259
"#223","Jacquemin Dominique",NA,NA,"4:50.32,6","N/A",1259
"#224","Bernard Jean Claude",NA,NA,"4:51.15,9","N/A",1259
"#225","Charles Christophe",NA,NA,"4:52.03,4","N/A",1259
"#226","Ballet-Baz Christophe",NA,NA,"4:52.12,8","N/A",1259
"#227","Mosser Sébastien",NA,NA,"4:53.53,0","N/A",1259
"#228","Bailly Loic",NA,NA,"4:56.28,5","N/A",1259
"#229","ROY Raymond",NA,NA,"4:57.15,1","N/A",1259
"#230","Pin Philippe",NA,NA,"4:57.42,5","N/A",1259
"#231","Fontaine Mathieu",NA,NA,"4:58.14,1","N/A",1259
"#232","Betend Alexandre",NA,NA,"4:59.20,2","N/A",1259
"#233","Simula Patrick",NA,NA,"4:59.26,2","N/A",1259
"#234","Pobelle Gilles",NA,NA,"4:59.32,1","N/A",1259
"#235","CHARVOZ Christian",NA,NA,"4:59.46,3","N/A",1259
"#236","Leleu Thomas",NA,NA,"5:00.24,5","N/A",1259
"#237","Grimonprez Olivier",NA,NA,"5:00.27,6","N/A",1259
"#238","Pepelnjak Pierre-Emmanuel",NA,NA,"5:00.38,2","N/A",1259
"#239","Bonnet Nicolas",NA,NA,"5:01.11,0","N/A",1259
"#240","Sureau Cyril",NA,NA,"5:02.00,8","N/A",1259
"#241","Leroy Pascal",NA,NA,"5:02.04,9","N/A",1259
"#242","GIRARDET Pierre-Yves",NA,NA,"5:02.43,8","N/A",1259
"#243","Coutier Thierry",NA,NA,"5:02.49,0","N/A",1259
"#244","Ojasoo Ederi",NA,NA,"5:03.17,3","N/A",1259
"#245","Ribiere Laurent",NA,NA,"5:03.21,2","N/A",1259
"#246","Kral Josef",NA,NA,"5:03.38,7","N/A",1259
"#247","Neyron Jean-François",NA,NA,"5:03.42,2","N/A",1259
"#248","Michelin Patrick",NA,NA,"5:04.39,0","N/A",1259
"#249","MAURICE Emmanuel",NA,NA,"5:06.00,8","N/A",1259
"#250","Aussendorf Maik",NA,NA,"5:06.47,3","N/A",1259
"#251","Sina Franck",NA,NA,"5:07.06,0","N/A",1259
"#252","Picart Jérôme",NA,NA,"5:07.59,0","N/A",1259
"#253","Ory Cyrille",NA,NA,"5:09.48,5","N/A",1259
"#254","DUPRE Jean-Pierre",NA,NA,"5:10.47,8","N/A",1259
"#255","Roussel Olivier",NA,NA,"5:11.00,8","N/A",1259
"#256","Mugnier Alain",NA,NA,"5:15.30,2","N/A",1259
"#257","BOURRIER François",NA,NA,"5:15.32,0","N/A",1259
"#258","Boullot Romain",NA,NA,"5:15.45,5","N/A",1259
"#259","Paparelli Patrick",NA,NA,"5:16.11,9","N/A",1259
"#260","Atlan Olivier",NA,NA,"5:16.46,7","N/A",1259
"#261","Rong Christophe",NA,NA,"5:18.03,8","N/A",1259
"#262","Trotti Daniel",NA,NA,"5:18.03,8","N/A",1259
"#263","Hensgen Thierry",NA,NA,"5:18.08,6","N/A",1259
"#264","Gaudriot Sylvain",NA,NA,"5:18.11,8","N/A",1259
"#265","BEDOUET Bernard",NA,NA,"5:18.30,8","N/A",1259
"#266","Holleville Alexandre",NA,NA,"5:18.42,6","N/A",1259
"#267","Lagree Gauthier",NA,NA,"5:19.56,3","N/A",1259
"#268","Guichard Bruno",NA,NA,"5:20.22,3","N/A",1259
"#269","BENEZECH Michel",NA,NA,"5:20.39,8","N/A",1259
"#270","De La Motte Rouge Charles",NA,NA,"5:23.15,1","N/A",1259
"#271","Delgado Johan",NA,NA,"5:23.41,7","N/A",1259
"#272","Dutrech Florent",NA,NA,"5:23.50,5","N/A",1259
"#273","Meynet Jean",NA,NA,"5:25.28,0","N/A",1259
"#274","Legrand Jérôme",NA,NA,"5:26.16,3","N/A",1259
"#275","Roks Vincent",NA,NA,"5:26.16,3","N/A",1259
"#276","Betton Nicolas",NA,NA,"5:26.45,5","N/A",1259
"#277","Ulrich Tim",NA,NA,"5:26.47,0","N/A",1259
"#278","Sans Frédéric",NA,NA,"5:27.48,0","N/A",1259
"#279","Thenadey Christophe",NA,NA,"5:28.46,7","N/A",1259
"#280","Cadoz François",NA,NA,"5:29.40,4","N/A",1259
"#281","Sigonney Benoit",NA,NA,"5:31.02,0","N/A",1259
"#282","Sigonney Ludovic",NA,NA,"5:31.06,9","N/A",1259
"#283","ARNOUX Jean Jacques",NA,NA,"5:31.16,4","N/A",1259
"#284","Leherpeur Guillaume",NA,NA,"5:31.46,6","N/A",1259
"#285","LAVOREL Bernard",NA,NA,"5:32.18,1","N/A",1259
"#286","Meutelet Laurent",NA,NA,"5:34.02,7","N/A",1259
"#287","Champagne Jean",NA,NA,"5:35.02,7","N/A",1259
"#288","Sultana Alexandre",NA,NA,"5:36.41,7","N/A",1259
"#289","VADLEJCH Jan",NA,NA,"5:38.22,5","N/A",1259
"#290","Macé Florent",NA,NA,"5:38.59,8","N/A",1259
"#291","BLANC-GARIN Bernard",NA,NA,"5:39.13,1","N/A",1259
"#292","COLOMER Michel",NA,NA,"5:39.46,5","N/A",1259
"#293","MENTEUR Jacques",NA,NA,"5:39.46,8","N/A",1259
"#294","Ducuing Max",NA,NA,"5:41.22,5","N/A",1259
"#295","AMIOTTE Michel",NA,NA,"5:42.11,7","N/A",1259
"#296","Chevrot Stéphane",NA,NA,"5:42.42,7","N/A",1259
"#297","AMIOTTE Jacques",NA,NA,"5:42.47,9","N/A",1259
"#298","THOMASSET Christian",NA,NA,"5:43.09,9","N/A",1259
"#299","Sartorius Hugo",NA,NA,"5:44.11,0","N/A",1259
"#300","Ruffie Christian",NA,NA,"5:44.38,4","N/A",1259
"#301","Thibault Olivier",NA,NA,"5:44.38,5","N/A",1259
"#302","Pagniez Jean-Baptiste",NA,NA,"5:44.45,6","N/A",1259
"#303","Wiener Jay Lucien",NA,NA,"5:44.49,6","N/A",1259
"#304","Siguenza Antonio",NA,NA,"5:45.02,0","N/A",1259
"#305","Regad Michel",NA,NA,"5:45.16,4","N/A",1259
"#306","Antoine Jean Yves",NA,NA,"5:45.32,4","N/A",1259
"#307","Gouiller Philippe",NA,NA,"5:45.44,1","N/A",1259
"#308","Couderc Dimitri",NA,NA,"5:46.01,7","N/A",1259
"#309","Sartorius Quentin",NA,NA,"5:49.08,6","N/A",1259
"#310","Lancrenon Guillaume",NA,NA,"5:50.47,2","N/A",1259
"#311","Portelatine Florent",NA,NA,"5:51.18,2","N/A",1259
"#312","Doglio Alexis",NA,NA,"5:51.50,8","N/A",1259
"#313","Gallois Franck",NA,NA,"5:51.50,9","N/A",1259
"#314","JAMBART Michel",NA,NA,"5:54.10,5","N/A",1259
"#315","Mollard Charles",NA,NA,"5:54.31,7","N/A",1259
"#316","Salazar Orlando",NA,NA,"5:54.53,5","N/A",1259
"#317","Cretin Stéphane",NA,NA,"5:54.57,4","N/A",1259
"#318","Theodore Antoine",NA,NA,"5:56.18,7","N/A",1259
"#319","Noel Laurent",NA,NA,"5:57.14,3","N/A",1259
"#320","STANICEK Pavol",NA,NA,"5:58.15,9","N/A",1259
"#321","Henry Nicolas",NA,NA,"5:58.51,0","N/A",1259
"#322","KOHLI Hans",NA,NA,"6:00.38,6","N/A",1259
"#323","GAGLIANO Marc",NA,NA,"6:01.20,6","N/A",1259
"#324","Poulat Hugues",NA,NA,"6:02.14,9","N/A",1259
"#325","JENOUDET Hervé",NA,NA,"6:02.31,4","N/A",1259
"#326","Lhommeau Thierry",NA,NA,"6:03.32,4","N/A",1259
"#327","PEYRE Jocelyn",NA,NA,"6:06.26,1","N/A",1259
"#328","Malnoury Dali",NA,NA,"6:08.28,3","N/A",1259
"#329","MALNOURY Didier",NA,NA,"6:08.28,4","N/A",1259
"#330","Jaillet Hervé",NA,NA,"6:11.54,1","N/A",1259
"#331","Birraux Anthony",NA,NA,"6:14.59,6","N/A",1259
"#332","PAIRE Bernard",NA,NA,"6:15.02,0","N/A",1259
"#333","Rozain Jean-Louis",NA,NA,"6:16.22,3","N/A",1259
"#334","BAINIER Michel",NA,NA,"6:16.34,4","N/A",1259
"#335","Hochfeld Brett",NA,NA,"6:18.21,3","N/A",1259
"#336","Vuaille Christophe",NA,NA,"6:18.37,7","N/A",1259
"#337","De Remacle Guerric",NA,NA,"6:21.29,2","N/A",1259
"#338","Leluc Philippe",NA,NA,"6:22.27,6","N/A",1259
"#339","Rollin Christophe",NA,NA,"6:23.53,2","N/A",1259
"#340","Levesque Geoffroy",NA,NA,"6:26.31,7","N/A",1259
"#341","Joachim Thomas",NA,NA,"6:54.33,7","N/A",1259
"#342","Perraudeau Edouard",NA,NA,"6:54.34,9","N/A",1259
"#343","Dessenon Christophe",NA,NA,"6:55.14,5","N/A",1259
"#344","Bonturi Jean Christophe",NA,NA,"7:05.53,3","N/A",1259
"#345","Chancel Philippe",NA,NA,"7:05.55,0","N/A",1259
"#346","Lepeu Alban",NA,NA,"7:26.24,4","N/A",1259
"#347","Chauveau Denis",NA,NA,"7:28.10,2","N/A",1259
"#1","Hojdekr Martin",NA,NA,"01:14.49,9","N/A",1260
"#2","Balland Richard",NA,NA,"01:17.04,6","N/A",1260
"#3","Carrez Yann",NA,NA,"01:19.50,7","N/A",1260
"#4","Ratynskiy Dmitriy",NA,NA,"01:21.03,9","N/A",1260
"#5","Joly Thomas",NA,NA,"01:23.29,5","N/A",1260
"#6","Jaeggy Thierry",NA,NA,"01:23.33,8","N/A",1260
